PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
18694893,,Arabidopsis thaliana regulatory element analyzer.,2008,Bioinformatics,10.1093/bioinformatics/btn417,"['Ananyo Choudhury', 'Ansuman Lahiri']",[],"In the Arabidopsis thaliana regulatory element analyzer (AtREA) server, we have integrated sequence data, genome-wide expression data and functional annotation data in three application modules which will be useful to identify major regulatory targets of a user-provided cis-regulatory element (CRE), study different features of CRE distribution and evaluate the role of a set of CREs in the regulation of gene expression--independently as well as in combination with other user-provided CREs."
28467453,PMC5415137,Functional analysis of two sterol regulatory element binding proteins in Penicillium digitatum.,2017,PLoS One,10.1371/journal.pone.0176485,"['Ruoxin Ruan', 'Mingshuang Wang', 'Xin Liu', 'Xuepeng Sun', 'Kuang-Ren Chung', 'Hongye Li']",[],"The sterol regulatory element binding proteins (SREBPs) are key regulators for sterol homeostasis in most fungi. In the citrus postharvest pathogen Penicillium digitatum, the SREBP homolog is required for fungicide resistance and regulation of CYP51 expression. In this study, we identified another SREBP transcription factor PdSreB in P. digitatum, and the biological functions of both SREBPs were characterized and compared. Inactivation of PdsreA, PdsreB or both genes in P. digitatum reduced ergosterol contents and increased sensitivities to sterol 14-α-demethylation inhibitors (DMIs) and cobalt chloride. Fungal strains impaired at PdsreA but not PdsreB increased sensitivity to tridemorph and an iron chelator 2,2'-dipyridyl. Virulence assays on citrus fruit revealed that fungal strains impaired at PdsreA, PdsreB or both induce maceration lesions similar to those induced by wild-type. However, ΔPdsreA, ΔPdsreB or the double mutant strain rarely produce aerial mycelia on infected citrus fruit peels. RNA-Seq analysis showed the broad regulatory functions of both SREBPs in biosynthesis, transmembrane transportation and stress responses. Our results provide new insights into the conserved and differentiated regulatory functions of SREBP homologs in plant pathogenic fungi."
28902410,,"Monascus-fermented red mold dioscorea protects mice against alcohol-induced liver injury, whereas its metabolites ankaflavin and monascin regulate ethanol-induced peroxisome proliferator-activated receptor-γ and sterol regulatory element-binding transcription factor-1 expression in HepG2 cells.",2017,J Sci Food Agric,10.1002/jsfa.8670,"['Chih-Fu Cheng', 'Tzu-Ming Pan']","['Monascus purpureus', 'alcoholic liver disease', 'ankaflavin', 'hepatoprotective', 'monascin']",Alcoholic hepatitis is a necroinflammatory process that is associated with fibrosis and leads to cirrhosis in 40% of cases. The hepatoprotective effects of red mold dioscorea (RMD) from Monascus purpureus NTU 568 were evaluated in vivo using a mouse model of chronic alcohol-induced liver disease (ALD).
26474639,PMC4677880,Evolution of Cis-Regulatory Elements and Regulatory Networks in Duplicated Genes of Arabidopsis.,2015,Plant Physiol,10.1104/pp.15.00717,"['Andrej A Arsovski', 'Julian Pradinuk', 'Xu Qiu Guo', 'Sishuo Wang', 'Keith L Adams']",[],"Plant genomes contain large numbers of duplicated genes that contribute to the evolution of new functions. Following duplication, genes can exhibit divergence in their coding sequence and their expression patterns. Changes in the cis-regulatory element landscape can result in changes in gene expression patterns. High-throughput methods developed recently can identify potential cis-regulatory elements on a genome-wide scale. Here, we use a recent comprehensive data set of DNase I sequencing-identified cis-regulatory binding sites (footprints) at single-base-pair resolution to compare binding sites and network connectivity in duplicated gene pairs in Arabidopsis (Arabidopsis thaliana). We found that duplicated gene pairs vary greatly in their cis-regulatory element architecture, resulting in changes in regulatory network connectivity. Whole-genome duplicates (WGDs) have approximately twice as many footprints in their promoters left by potential regulatory proteins than do tandem duplicates (TDs). The WGDs have a greater average number of footprint differences between paralogs than TDs. The footprints, in turn, result in more regulatory network connections between WGDs and other genes, forming denser, more complex regulatory networks than shown by TDs. When comparing regulatory connections between duplicates, WGDs had more pairs in which the two genes are either partially or fully diverged in their network connections, but fewer genes with no network connections than the TDs. There is evidence of younger TDs and WGDs having fewer unique connections compared with older duplicates. This study provides insights into cis-regulatory element evolution and network divergence in duplicated genes. "
30043362,,Application of CRISPR/Cas to Understand Cis- and Trans-Regulatory Elements in Plants.,2019,Methods Mol Biol,10.1007/978-1-4939-8657-6_2,"['Felix Wolter', 'Holger Puchta']","['CRISPR/Cas', 'Cis-regulatory element', 'Enhancer', 'Genome editing', 'Promoter', 'Transcription factor']","The recent emergence of the CRISPR/Cas system as a genome editing tool enables simple, fast, and efficient induction of DNA double-strand breaks at precise positions in the genome. This has proven extremely useful for analysis and modification of protein-coding sequences. Regulatory sequences have received much less attention, but can now be quickly and easily disrupted as well. Editing of cis-regulatory elements (CRE) offers considerable potential for crop improvement via fine-tuning of gene expression that cannot be achieved by simple KO mutations, but its widespread application is still hampered by a lack of precise knowledge about functional motifs in CRE. As demonstrated for mammalian cells, CRISPR/Cas is also extremely useful for the identification and analysis of CRE in their native environment on a large scale using tiling screens. Transcriptional complexes are another promising target for crop genome editing, as demonstrated for pathogen resistance and regulation of flowering. The development of more diverse and sophisticated CRISPR/Cas tools for genome editing will allow even more efficient and powerful approaches for editing of regulatory sequences in the future."
25967664,,The Hexane Fraction of cyperus rotundus Prevents Non-Alcoholic Fatty Liver Disease Through the Inhibition of Liver X Receptor α-Mediated Activation of Sterol Regulatory Element Binding Protein-1c.,2016,Am J Chin Med,10.1142/S0192415X15500305,"['Gyun-Sik Oh', 'Jin Yoon', 'Gang Gu Lee', 'Jong Hwan Kwak', 'Seung-Whan Kim']","['Cyperus rotundus', 'High Sucrose Diet', 'Liver X Receptor α', 'Non-alcoholic Fatty Liver Disease', 'Sterol Regulatory Element Binding Protein-1c']","The goals of this study were (1) to examine the effects of Cyperus rotundus (CR) rhizome on cellular lipogenesis and non-alcoholic/diet-induced fatty liver disease, and (2) to elucidate the molecular mechanism behind its actions. The present investigation showed that the hexane fraction of CR rhizome (CRHF) reduced the elevated transcription levels of sterol regulatory element binding protein-1c (SREBP-1c) in primary hepatocytes following exposure to the liver X receptor α (LXRα) agonist. The SREBP-1c gene is a master regulator of lipogenesis and a key target of LXRα. CRHF inhibited not only the LXRα-dependent activation of the synthetic LXR response element (LXRE) promoter, but also the activation of the natural SREBP-1c promoter. Moreover, CRHF decreased (a) the recruitment of RNA polymerase II to the LXRE of the SREBP-1c gene; (b) the LXRα-dependent up-regulation of various lipogenic genes; and (c) the LXRα-mediated accumulation of triglycerides in primary hepatocytes. Furthermore, CRHF ameliorated fatty liver disease and reduced the expression levels of hepatic lipogenic genes in high sucrose diet (HSD)-fed mice. Interestingly, CRHF did not affect the expression of ATP-binding cassette transporter A1, another important LXR target gene that is required for reverse cholesterol transport (RCT) and protects against atherosclerosis. Taken together, these results suggest that CRHF might be a novel therapeutic remedy for fatty liver disease through the selective inhibition of the lipogenic pathway. "
25550450,PMC4351177,Oxidative stress activates endothelial innate immunity via sterol regulatory element binding protein 2 (SREBP2) transactivation of microRNA-92a.,2014,Circulation,10.1161/CIRCULATIONAHA.114.013675,"['Zhen Chen', 'Liang Wen', 'Marcy Martin', 'Chien-Yi Hsu', 'Longhou Fang', 'Feng-Mao Lin', 'Ting-Yang Lin', 'McKenna J Geary', 'Greg G Geary', 'Yongli Zhao', 'David A Johnson', 'Jaw-Wen Chen', 'Shing-Jong Lin', 'Shu Chien', 'Hsien-Da Huang', 'Yury I Miller', 'Po-Hsun Huang', 'John Y-J Shyy']","['endothelium', 'inflammasomes', 'microRNA-92', 'oxidative stress', 'sterol regulatory element binding protein 2']","Oxidative stress activates endothelial innate immunity and disrupts endothelial functions, including endothelial nitric oxide synthase-derived nitric oxide bioavailability. Here, we postulated that oxidative stress induces sterol regulatory element-binding protein 2 (SREBP2) and microRNA-92a (miR-92a), which in turn activate endothelial innate immune response, leading to dysfunctional endothelium."
21947330,,A conserved regulatory element in the mammalian β-globin promoters.,2011,J Mol Evol,10.1007/s00239-011-9459-y,"['Ryoiti Kiyama', 'Yuko Wada-Kiyama']",[],"We provide here evidence for a conserved regulatory element for transcription of the β-family globin genes based on a comparative study of 32 genes from 16 mammals. The element is characterized by the appearance of AA or TT dinucleotides in the A + T-rich region located 200-400 bp upstream of the cap sites. G-tracts 3-5 nucleotides long exist between the A + T-rich region and the conserved transcription factor binding sites (GATA-1 site and the CACCC, CCAAT, and ATA boxes) apparently dividing the regions. The average periodicity of AA or TT dinucleotides in the region from a total of 18 β-family globin genes from four species was approximately 10 bp, suggesting that the DNA in these regions shows right-handed superhelicity. The proposed biological function of this element is to adjust the spatial positions for the first interaction of the transcription factor(s) which can recognize specific DNA sequences in the presence of packed chromatin."
28867566,,Activity analysis of LTR12C as an effective regulatory element of the RAE1 gene.,2017,Gene,10.1016/j.gene.2017.08.037,"['Yi-Deun Jung', 'Hee-Eun Lee', 'Ara Jo', 'Imai Hiroo', 'Hee-Jae Cha', 'Heui-Soo Kim']","['Long terminal repeat', 'Nuclear transcription factor Y', 'Regulatory element', 'Ribonucleic acid export 1 (RAE1)']","Ribonucleic acid export 1 (RAE1) plays an important role in the export of mature mRNAs from the nucleus to the cytoplasm. Long terminal repeats (LTRs) became integrated into the human genome during primate evolution. One such repeat element, LTR12C, lies within a predicted regulatory region located upstream of the RAE1 gene. We examined the transcriptional activity of LTR12C by using the luciferase assay, and showed that the tandem repeat region (TRR) located within LTR12C was required for its regulatory function. A bioinformatics analysis revealed that the LTR12C element had multiple transcription factor binding sites specific for nuclear transcription factor Y (NF-Y), and the promoter activity of LTR12C was significantly decreased after NF-Y knockdown. Additionally, we discovered novel data indicating that LTR12C was initially inserted into the gorilla genome. Taken together, our results reveal that the TRR of LTR12C has powerful regulatory activity due to its NF-Y binding sites, and the integration of the LTR12C element into the primate genome during evolution may have affected RAE1 transcription."
24853806,PMC4670028,Phosphorylation of sterol regulatory element binding protein-1a by protein kinase A (PKA) regulates transcriptional activity.,2014,Biochem Biophys Res Commun,10.1016/j.bbrc.2014.05.046,"['Qingming Dong', 'Francesco Giorgianni', 'Xiong Deng', 'Sarka Beranova-Giorgianni', 'Dave Bridges', 'Edwards A Park', 'Rajendra Raghow', 'Marshall B Elam']","['Immobilized metal affinity chromatography (IMAC)', 'Mass spectrometry (MS)', 'Phosphorylation', 'Protein kinase A (PKA)', 'Site-directed mutagenesis', 'Sterol regulatory element binding protein (SREBP)']","The counter-regulatory hormone glucagon inhibits lipogenesis via downregulation of sterol regulatory element binding protein 1 (SREBP-1). The effect of glucagon is mediated via protein kinase A (PKA). To determine if SREBP-1 is a direct phosphorylation target of PKA, we conducted mass spectrometry analysis of recombinant n-terminal SREBP-1a following PKA treatment in vitro. This analysis identified serines 331/332 as bona-fide phosphorylation targets of PKA. To determine the functional consequences of phosphorylation at these sites, we constructed mammalian expression vector for both nSREBP-1a and 1c isoforms in which the candidate PKA phosphorylation sites were mutated to active phosphomimetic or non-phosphorylatable amino acids. The transcriptional activity of SREBP was reduced by the phosphomimetic mutation of S332 of nSREBP-1a and the corresponding serine (S308) of nSREBP-1c. This site is a strong candidate for mediating the negative regulatory effect of glucagon on SREBP-1 and lipogenesis. "
29282029,PMC5745739,Docosahexaenoic acid reduces sterol regulatory element binding protein-1 and fatty acid synthase expression and inhibits cell proliferation by inhibiting pAkt signaling in a human breast cancer MCF-7 cell line.,2017,BMC Cancer,10.1186/s12885-017-3936-7,"['Li-Hsuan Huang', 'Hsin-Yun Chung', 'Hui-Min Su']","['Arachidonic acid', 'Breast cancer', 'Docosahexaenoic acid', 'Estrogen', 'Fatty acid synthase', 'Fatty acids', 'Insulin', 'Proliferation', 'mTOR', 'pAKT signaling']","Fatty acid synthase (FASN), the major enzyme in de novo fatty acid synthesis, is highly expressed in breast cancer and its expression is reduced by polyunsaturated fatty acids (PUFAs) in liver. We previously found a positive association between rat mammary tumor levels of the n-6 PUFA arachidonic acid (AA) and tumor weight. We examined the roles of the major n-3 PUFA, docosahexaenoic acid (DHA, 22:6n-3), and the major n-6 PUFA, AA, in FASN expression in, and proliferation of, human breast cancer MCF-7 cells."
23729666,PMC3711301,Structural requirements for sterol regulatory element-binding protein (SREBP) cleavage in fission yeast.,2013,J Biol Chem,10.1074/jbc.M113.482224,"['Rocky Cheung', 'Peter J Espenshade']","['Fungal Pathogenesis', 'Glycine-Leucine Motif', 'Hypoxia', 'Lipids', 'Protein Motifs', 'Proteolytic Cleavage', 'SREBP', 'Sterol', 'Transcription Factors']","Sterol regulatory element-binding proteins (SREBPs) are central regulators of cellular lipid synthesis and homeostasis. Mammalian SREBPs are proteolytically activated and liberated from the membrane by Golgi Site-1 and Site-2 proteases. Fission yeast SREBPs, Sre1 and Sre2, employ a different mechanism that genetically requires the Golgi Dsc E3 ligase complex for cleavage activation. Here, we established Sre2 as a model to define structural requirements for SREBP cleavage. We showed that Sre2 cleavage does not require the N-terminal basic helix-loop-helix zipper transcription factor domain, thus separating cleavage of Sre2 from its transcription factor function. From a mutagenesis screen of 94 C-terminal residues of Sre2, we isolated 15 residues required for cleavage and further identified a glycine-leucine sequence required for Sre2 cleavage. Importantly, the glycine-leucine sequence is located at a conserved distance before the first transmembrane segment of both Sre1 and Sre2 and cleavage occurs in between this sequence and the membrane. Bioinformatic analysis revealed a broad conservation of this novel glycine-leucine motif in SREBP homologs of ascomycete fungi, including the opportunistic human pathogen Aspergillus fumigatus where SREBP is required for virulence. Consistent with this, the sequence was also required for cleavage of the oxygen-responsive transcription factor Sre1 and adaptation to hypoxia, demonstrating functional conservation of this cleavage recognition motif. These cleavage mutants will aid identification of the fungal SREBP protease and facilitate functional dissection of the Dsc E3 ligase required for SREBP activation and fungal pathogenesis. "
29173234,,"Dietary α-lactalbumin induced fatty liver by enhancing nuclear liver X receptor αβ/sterol regulatory element-binding protein-1c/PPARγ expression and minimising PPARα/carnitine palmitoyltransferase-1 expression and AMP-activated protein kinase α phosphorylation associated with atherogenic dyslipidaemia, insulin resistance and oxidative stress in Balb/c mice.",2017,Br J Nutr,10.1017/S000711451700232X,"['María Elvira López-Oliva', 'Alba Garcimartin', 'Emilia Muñoz-Martínez']","['Atherogenic dyslipidaemia', 'Dietary α-lactalbumin', 'Fatty liver', 'Oxidative stress']","The effect and the role played by dietary α-lactalbumin (α-LAC) on hepatic fat metabolism are yet to be fully elucidated. We reported previously that α-LAC intake induced atherogenic dyslipidaemia in Balb/c mice. The aim of the present study was to investigate if this atherogenic effect could be due to a possible α-LAC-induced hepatic steatosis. We examine the ability of dietary α-LAC to induce liver steatosis, identifying the molecular mechanisms underlying hepatic lipid metabolism in association with the lipid profile, peripheral insulin resistance (IR) and changes in the hepatic oxidative environment. Male Balb/c mice (n 6) were fed with diets containing either chow or 14 % α-LAC for 4 weeks. The α-LAC-fed mice developed abdominal adiposity and IR. Moderate liver steatosis with increased TAG and NEFA contents was correlated with atherogenic dyslipidaemia. There was increased nuclear expression of liver X receptor αβ (LXRαβ), sterol regulatory element-binding protein-1c (SREBP-1c) and PPARγ transcription factors and of the cytosolic enzymes acetyl-CoA carboxylase 1 (ACC1) and fatty acid synthase involved in the hepatic de novo lipogenesis. The opposite was found for the nuclear receptor PPARα and the mitochondrial enzyme carnitine palmitoyltransferase-1 (CPT-1), leading to reduced fatty acid β-oxidation (FAO). These changes were associated with a significant decrease in both p-Thr172-AMP-activated protein kinase α (AMPKα) (inactivation) and p-Ser79-ACC1 (activation) and with a more oxidative liver environment increasing lipid peroxidation and protein oxidation and reducing GSH:GSSG ratio in the α-LAC-fed mice. In conclusion, 4 weeks of 14 % α-LAC feeding induced liver steatosis associated with atherogenic dyslipidaemia, IR and oxidative stress by enhancing nuclear LXRαβ/SREBP-1c/PPARγ expression and diminishing PPARα/CPT-1 expression and AMPKα phosphorylation shifting the hepatic FAO toward fatty acid synthesis in Balb/c mice."
28483521,,Sterol regulatory element-binding protein 1 inhibitors decrease pancreatic cancer cell viability and proliferation.,2017,Biochem Biophys Res Commun,10.1016/j.bbrc.2017.05.023,"['Sathiya Siqingaowa', 'Venkat Sekar', 'Changiz Gopalakrishnan']","['Fatostatin', 'Lipid metabolism', 'MIA PaCa-2\xa0cells', 'PF429242', 'Pancreatic cancer', 'SREBP1']","Sterol regulatory element-binding protein1 (SREBP1) is a key regulatory factor that controls lipid homeostasis. Overactivation of SREBP1 and elevated lipid biogenesis are considered the major characteristics in malignancies of prostate cancer, endometrial cancer, and glioblastoma. However, the impact of SREBP1 activation in the progression of pancreatic cancer has not been explored. The present study examines the effect of suppression of SREBP1 activation by its inhibitors like fatostatin and PF429242 besides analyzing the impact of inhibitory effects on SREBP1 downstream signaling cascade such as fatty acid synthase (FAS), hydroxymethylglutaryl-CoA reductase (HMGCoAR), stearoyl-CoA desaturase-1 (SCD-1), and tumor suppressor protein p53 in MIA PaCa-2 pancreatic cancer cells. Both fatostatin and PF429242 inhibited the growth of MIA PaCa-2 cells in a time and concentration-dependent manner with maximal inhibition attained at 72 h time period with IC"
25199460,,Docosahexaenoic acid inhibits insulin-induced activation of sterol regulatory-element binding protein 1 and cyclooxygenase-2 expression through upregulation of SIRT1 in human colon epithelial cells.,2014,Biochem Pharmacol,10.1016/j.bcp.2014.08.030,"['Na-Young Song', 'Hye-Kyung Na', 'Jeong-Heum Baek', 'Young-Joon Surh']","['Colon cancer', 'Cyclooxygenase-2', 'Docosahexaenoic acid', 'Hyperinsulinemia', 'Obesity', 'SIRT1', 'Sterol regulatory element-binding protein 1']","Multiple lines of compelling evidence from clinical and population-based studies support that hyperinsulinemia often accompanying obesity-associated insulin insensitivity promotes colon carcinogenesis. Insulin can acetylate, thereby activating sterol regulator element-binding protein 1 (SREBP-1), a prime transcription factor responsible for expression of genes involved in lipogenesis. Moreover, SREBP-1 upregulates cyclooxygenase-2 (COX-2), a key player in inflammatory signaling. Docosahexaenoic acid (DHA), a representative omega-3 polyunsaturated fatty acid, has been known to negatively regulate SREBP-1, but the underlying molecular mechanism is not fully clarified yet. This prompted us to investigate whether DHA could inhibit insulin-induced activation of SREBP-1 and COX-2 expression in the context of its potential protective effect on obesity-induced inflammation and carcinogenesis. SIRT1, a NAD(+)-dependent histone/non-histone protein deacetylase, has been reported to inhibit intracellular signaling mediated by SREBP-1 through deacetylation of this transcription factor. We found that DHA induced SIRT1 expression in CCD841CoN human colon epithelial cells. DHA abrogated insulin-induced acetylation as well as expression of SREBP-1 and COX-2 upregulation. Insulin-induced stimulation of CCD841CoN cell migration was also inhibited by DHA. These effects mediated by DHA were attenuated by pharmacologic inhibition of SIRT1. Hyperinsulinemia or insulin resistance is considered to be associated with obesity-associated inflammation. Genetically obese (ob/ob) mice showed higher colonic expression levels of both SREBP-1 and COX-2 than did normal lean mice. Likewise, expression of SREBP-1 and COX-2 was elevated in human colon tumor specimens compared with surrounding normal tissues. In conclusion, DHA may protect against obesity-associated inflammation and colon carcinogenesis by suppressing insulin-induced activation of SREBP-1 and expression of COX-2 through up-regulation of SIRT1."
24729033,,A novel processing system of sterol regulatory element-binding protein-1c regulated by polyunsaturated fatty acid.,2014,J Biochem,10.1093/jb/mvu019,"['Masanori Nakakuki', 'Hiroyuki Kawano', 'Tatsuto Notsu', 'Kazunori Imada', 'Kiyoshi Mizuguchi', 'Hitoshi Shimano']","['SREBP', 'eicosapentaenoic acid', 'polyunsaturated fatty acids', 'processing', 'sterols']","The proteolytic cascade is the key step in transactivation of sterol regulatory element-binding proteins (SREBPs), a transcriptional factor of lipid synthesis. Proteolysis of SREBP-2 is strictly regulated by sterols, but that of SREBP-1c was not strongly sterol-regulated, but inhibited by polyunsaturated fatty acids (PUFAs). In this study, the proteolytic processing of SREBP-1 and -2 was examined by transfection studies of cDNA-encoding mutants in which all the known cleavage sites were disrupted. In cultured cells, sterol-regulated SREBP-2 processing was completely eliminated by mutation of cleavage sites. In contrast, the corresponding SREBP-1c mutants as well as wild type exhibited large amounts of cleaved products in the nuclear extracts from culture cells and murine liver in vivo. The nuclear form of the mutant SREBP-1c was induced by delipidated condition and suppressed by eicosapentaenoic acid, an n-3 PUFA, but not by sterols. This novel processing mechanism was affected by neither SREBP cleavage-activating protein (SCAP) nor insulin-induced gene (Insig)-1, unlike SREBP-2, but abolished by a serine protease inhibitor. Through analysis of deletion mutant, a site-2 protease recognition sequence (DRSR) was identified to be involved in this novel processing. These findings suggest that SREBP-1c cleavage could be subjected to a novel PUFA-regulated cleavage system in addition to the sterol-regulatory SCAP/Insig system. "
23825667,PMC3692453,Activation of sterol regulatory element binding protein and NLRP3 inflammasome in atherosclerotic lesion development in diabetic pigs.,2013,PLoS One,10.1371/journal.pone.0067532,"['Yu Li', 'Shanqin Xu', 'Bingbing Jiang', 'Richard A Cohen', 'Mengwei Zang']",[],"Aberrantly elevated sterol regulatory element binding protein (SREBP), the lipogenic transcription factor, contributes to the development of fatty liver and insulin resistance in animals. Our recent studies have discovered that AMP-activated protein kinase (AMPK) phosphorylates SREBP at Ser-327 and inhibits its activity, represses SREBP-dependent lipogenesis, and thereby ameliorates hepatic steatosis and atherosclerosis in insulin-resistant LDLR(-/-) mice. Chronic inflammation and activation of NLRP3 inflammasome have been implicated in atherosclerosis and fatty liver disease. However, whether SREBP is involved in vascular lipid accumulation and inflammation in atherosclerosis remains largely unknown."
31846498,PMC6917281,Dysregulation of sterol regulatory element-binding protein 2 gene in HIV treatment-experienced individuals.,2019,PLoS One,10.1371/journal.pone.0226573,"['Anuoluwapo Sopeyin', 'Lei Zhou', 'Min Li', 'Lydia Barakat', 'Elijah Paintsil']",[],"Although antiretroviral therapy (ART) has resulted in a marked decrease in AIDS-related morbidity and mortality, the therapeutic benefit is often limited by side effects such as metabolic derangement such as lipodystrophy and hyperlipidemia and cardiovascular diseases. These side effects are pervasive in people living with HIV (PLWH). However, the underlying mechanisms are not completely understood. We investigated the effects of ART on cholesterol biosynthesis genes. This is a retrospective analysis of data and specimens collected during a cross-sectional, case-control study of ART-induced toxicity. Cases were HIV treatment-experienced individuals with HIV viral suppression and no diagnosis of ART-associated toxicity (n = 18), and controls were HIV-uninfected individuals (n = 18). The mRNA expressions of 3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMGCR) and ATP binding cassette transporter A1 (ABCA1) were significantly upregulated in cases (HIV+) compared to controls (HIV-), as well as the corresponding protein expression level of HMGCR. We observed dysregulation between sterol regulatory element-binding protein 2 (SREBP-2, sensory control) and HMGCR and low-density lipoprotein receptor (LDLR) pathways. Dysregulation of cholesterol biosynthesis genes may predate clinical manifestation of ART-induced lipid abnormalities."
23838163,PMC3798034,Sterol regulatory element binding protein 2 activation of NLRP3 inflammasome in endothelium mediates hemodynamic-induced atherosclerosis susceptibility.,2013,Circulation,10.1161/CIRCULATIONAHA.113.002714,"['Han Xiao', 'Min Lu', 'Ting Yang Lin', 'Zhen Chen', 'Gang Chen', 'Wei-Chi Wang', 'Traci Marin', 'Tzu-Pin Shentu', 'Liang Wen', 'Brendan Gongol', 'Wei Sun', 'Xiao Liang', 'Ju Chen', 'Hsien-Da Huang', 'Joao H F Pedra', 'David A Johnson', 'John Y J Shyy']","['NLRP3 protein, human', 'atherosclerosis', 'endothelial cell', 'shear stress', 'sterol regulatory element binding proteins']","The molecular basis for the focal nature of atherosclerotic lesions is poorly understood. Here, we explored whether disturbed flow patterns activate an innate immune response to form the NLRP3 inflammasome scaffold in vascular endothelial cells via sterol regulatory element binding protein 2 (SREBP2)."
23563690,PMC3652626,Sterol regulatory element-binding proteins are essential for the metabolic programming of effector T cells and adaptive immunity.,2013,Nat Immunol,10.1038/ni.2570,"['Yoko Kidani', 'Heidi Elsaesser', 'M Benjamin Hock', 'Laurent Vergnes', 'Kevin J Williams', 'Joseph P Argus', 'Beth N Marbois', 'Evangelia Komisopoulou', 'Elizabeth B Wilson', 'Timothy F Osborne', 'Thomas G Graeber', 'Karen Reue', 'David G Brooks', 'Steven J Bensinger']",[],"Newly activated CD8(+) T cells reprogram their metabolism to meet the extraordinary biosynthetic demands of clonal expansion; however, the signals that mediate metabolic reprogramming remain poorly defined. Here we demonstrate an essential role for sterol regulatory element-binding proteins (SREBPs) in the acquisition of effector-cell metabolism. Without SREBP signaling, CD8(+) T cells were unable to blast, which resulted in attenuated clonal expansion during viral infection. Mechanistic studies indicated that SREBPs were essential for meeting the heightened lipid requirements of membrane synthesis during blastogenesis. SREBPs were dispensable for homeostatic proliferation, which indicated a context-specific requirement for SREBPs in effector responses. Our studies provide insights into the molecular signals that underlie the metabolic reprogramming of CD8(+) T cells during the transition from quiescence to activation."
28407359,,"U18666A, an activator of sterol regulatory element binding protein pathway, modulates presynaptic dopaminergic phenotype of SH-SY5Y neuroblastoma cells.",2017,Synapse,10.1002/syn.21980,"['Mathieu Schmitt', 'Benjamin Dehay', 'Erwan Bezard', 'F Javier Garcia-Ladona']","['PF-429242', ""Parkinson's disease"", 'S1P', 'SREBP', 'cholesterol', 'dopamine', 'neurodifferentiation', 'nuclear translocation', 'statins']","The therapeutic use of statins has been associated to a reduced risk of Parkinson's disease (PD) and may hold neuroprotective potential by counteracting the degeneration of dopaminergic neurons. Transcriptional activation of the sterol regulatory element-binding protein (SREBP) is one of the major downstream signaling pathways triggered by the cholesterol-lowering effect of statins. In a previous study in neuroblastoma cells, we have shown that statins consistently induce the upregulation of presynaptic dopaminergic proteins and changes of their function and these effects were accompanied by downstream activation of SREBP. In this study, we aimed to determine the direct role of SREBP pathway in the modulation of dopaminergic phenotype. We demonstrate that treatment of SH-SY5Y cells with U18666A, an SREBP activator, increases the translocation of SREBPs into the nucleus, increases the expression of SREBP-1, SREBP-2, and of the presynaptic dopaminergic markers such as vesicular monoamine transporter 2, synaptic vesicle glycoprotein 2 A and 2 C, synaptogyrin-3, and tyrosine hydroxylase. The addition of SREBP inhibitor, PF-429242, blocks the increase of U18666A-induced expression of SREBPs and presynaptic markers. Our results, in line with previously reported effects of statins, demonstrate that direct stimulation of SREBP translocation is associated to differentiation toward a dopaminergic-like phenotype and suggest that SREBP-mediated transcriptional activity may lead to the restoration of the presynaptic dopamine markers and may contribute to neuroprotection of dopaminergic neurons. These findings further support the potential protective role of statin in PD and shed light upon SREBP as a potential new target for developing disease-modifying treatment in PD."
19706623,PMC2773266,An allergy-associated polymorphism in a novel regulatory element enhances IL13 expression.,2009,Hum Mol Genet,10.1093/hmg/ddp411,"['Patricia Kiesler', 'Arvind Shakya', 'Dean Tantin', 'Donata Vercelli']",[],"IL-13 is a central effector of Th2-mediated allergic inflammation and is critical for the induction of IgE synthesis. Common IL13 variants are associated with allergy phenotypes in populations of distinct ethnic background. We recently demonstrated that IL13 expression by human CD4+ T cells is paralleled by extensive IL13 locus remodeling, which results in the appearance of multiple DNase I hypersensitive sites. Among these, HS4 in the distal promoter is constitutive in both naïve and polarized Th1 and Th2 cells, and spans a common single nucleotide polymorphism, IL13-1512A>C (rs1881457), strongly associated with total serum IgE levels. We recently characterized HS4 as a novel cis-acting element that upregulates IL13 transcription in activated human and murine T cells. Here we show that IL13-1512A>C is a functional polymorphism that significantly enhances HS4-dependent IL13 expression by creating a binding site for the transcription factor Oct-1. Of note, endogenous Oct-1 was preferentially recruited to the IL13-1512C risk allele in primary CD4+ T cells from IL13-1512A>C heterozygous subjects. Moreover, the IL13-1512C allele was overexpressed in transfected Th2 cells from Oct1(+/+) mice, but not from Oct1(+/-) mice, demonstrating that increased activity was exquisitely dependent on physiologic levels of Oct-1. Our results illustrate how a functional variant in a regulatory element enhances transcription of an allergy-associated gene, thereby modulating disease susceptibility."
