PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
31513879,,Intrathymic adeno-associated virus gene transfer rapidly restores thymic function and long-term persistence of gene-corrected T cells.,2019,J Allergy Clin Immunol,10.1016/j.jaci.2019.08.029,"['Marie Pouzolles', 'Alice Machado', 'Mickaël Guilbaud', 'Magali Irla', 'Sarah Gailhac', 'Pierre Barennes', 'Daniela Cesana', 'Andrea Calabria', 'Fabrizio Benedicenti', 'Arnauld Sergé', 'Indu Raman', 'Quan-Zhen Li', 'Eugenio Montini', 'David Klatzmann', 'Oumeya Adjali', 'Naomi Taylor', 'Valérie S Zimmermann']","['Severe combined immunodeficiency', 'T-cell reconstitution', 'gene therapy', 'humoral immunity', 'intrathymic gene transfer', 'medulla formation', 'thymus', 'zeta-associated protein of 70kDa']","Patients with T-cell immunodeficiencies are generally treated with allogeneic hematopoietic stem cell transplantation, but alternatives are needed for patients without matched donors. An innovative intrathymic gene therapy approach that directly targets the thymus might improve outcomes."
24588706,,Basic biology of adeno-associated virus (AAV) vectors used in gene therapy.,2015,Curr Gene Ther,10.2174/1566523214666140302193709,"['Balaji Balakrishnan', 'Giridhara R Jayandharan']",[],Adeno-associated virus (AAV) based vectors have emerged as important tools for gene therapy in humans. The recent successes seen in Phase I/II clinical trials have also highlighted the issues related to the host and vector-related immune response that preclude the universal application of this promising vector system. A fundamental insight into the biological mechanisms by which AAV infects the host cell and a thorough understanding of the immediate and long-lived cellular responses to AAV infection is likely to offer clues and help design better intervention strategies to improve the therapeutic efficiency of AAV vectors. This article reviews the biology of AAV-host cellular interactions and outlines their application in the development of novel and improved AAV vector systems. 
31046978,PMC6501830,Next Generation of Adeno-Associated Virus Vectors for Gene Therapy for Human Liver Diseases.,2019,Gastroenterol Clin North Am,10.1016/j.gtc.2019.02.005,"['Kenneth I Berns', 'Arun Srivastava']","['AAV vectors', 'Gene therapy', 'Gene transfer', 'Human liver diseases']","Recombinant vectors based on a nonpathogenic parvovirus, the adeno-associated virus (AAV), have taken center stage in the past decade. The safety of AAV vectors in clinical trials and clinical efficacy in several human diseases are now well documented. Despite these achievements, it is increasingly clear that the full potential of AAV vectors composed of the naturally occurring capsids is unlikely to be realized. This article describes advances that have been made and challenges that remain in the optimal use of AAV vectors in human gene therapy applications."
25275117,PMC4249140,Differential contribution of adeno-associated virus type 2 Rep protein expression and nucleic acid elements to inhibition of adenoviral replication in cis and in trans.,2014,J Virol,10.1128/JVI.02350-14,"['Stefan Weger', 'Eva Hammer', 'Regine Heilbronn']",[],"The helper-dependent adeno-associated virus type 2 (AAV-2) exhibits complex interactions with its helper adenovirus. Whereas AAV-2 is dependent on adenoviral functions for productive replication, it conversely inhibits adenoviral replication, both when its genome is present in trans after coinfection with both viruses and when it is present in cis, as in the production of recombinant adenovirus (rAd)/AAV-2 hybrid vectors. The notion that AAV-mediated inhibition of adenoviral replication is due predominantly to the expression of the AAV-2 Rep proteins was recently challenged by successful Rep78 expression in a rAd5 vector through recoding of the Rep open reading frame (ORF). We closely analyzed the relative contributions of AAV-2 nucleic acid elements and Rep protein expression to the inhibition of adenoviral replication in both of the above scenarios. When present in cis, a sequence element in the 3' part of the rep gene, comprising only the AAV-2 p40 promoter and the AAV-2 intron sequence, which we termed the RIS-Ad, completely blocks adenoviral replication. p5/p19 promoter-driven Rep protein expression, on the other hand, only weakly inhibits rAd/AAV-2 vector propagation, and by inactivation of the RIS-Ad, it is feasible to generate first-generation rAd vectors expressing functional Rep proteins. The RIS-Ad plays no role in the inhibition of adenoviral replication in trans in a model closely mimicking AAV-2-Ad coinfection. In this case, expression of the Rep proteins is required, as well as the presence of an amplifiable inverted terminal repeat (ITR)-containing template. Thus, very different AAV-2 elements and mechanisms are involved in inhibition of adenoviral replication during rAd/AAV-2 vector propagation and after Ad-AAV coinfection."
32368927,,Quantification of Adeno-Associated Virus with Safe Nucleic Acid Dyes.,2020,Hum Gene Ther,10.1089/hum.2020.063,"['Jian Xu', 'Steven H DeVries', 'Yongling Zhu']","['AAV', 'AAV8RSM', 'GelGreen', 'GelRed', 'adeno-associated virus', 'titer']","Adeno-associated virus (AAV) is the most commonly used viral vector for both biological and gene therapeutic applications. Although many methods have been developed to measure quantity attributes of AAV, they are often technically challenging and time-consuming. Here, we report a method to titer AAV with GelGreen"
31243792,,Adeno-associated virus (AAV)-mediated neuroprotective effects on the degenerative retina: the therapeutic potential of erythropoietin.,2019,Fundam Clin Pharmacol,10.1111/fcp.12494,"['Ye Tao', 'Qi Zhu', 'Liqiang Wang', 'Xiaobing Zha', 'Dengke Teng', 'Lei Xu']","['degeneration', 'drug delivery', 'neuroprotective', 'therapeutics', 'visual function']","Retinal degeneration (RD) results in photoreceptor loss and irreversible visual impairments. This study sought to alleviate the photoreceptor degeneration via the adeno-associated virus (AAV)-mediated erythropoietin (EPO) therapy. AAV-2/2-mCMV-EPO vectors were constructed and delivered into the subretinal space of a RD model. The retinal morphology, optokinetic behaviour and electrophysiological function of the treated animals were analysed. The subretinal delivery of AAV-2/2 vectors induced robust EPO gene expressions in the retinas. AAV2/2-mediated EPO therapy ameliorated the photoreceptor degeneration and visual impairments of the RD animal model. Furthermore, the multi-electrodes array (MEA) was used to detect the firing activities of retinal ganglion cells. MEA recording showed that the EPO therapy could restrain the spontaneous firing response, enhance the light-induced firing response and preserve the basic configurations of visual signal pathway in RD model. Our MEA assay provided an example to evaluate the potency of pharmacological compounds on retinal plasticity. In conclusion, AAV2/2-mediated EPO therapy can ameliorate the photoreceptor degeneration and rectify the abnormities in visual signal transmission. These beneficial results suggest the AAV vector is a viable therapeutic option for retinopathies with rapidly degenerating kinetics and lay the groundwork for future development of EPO gene therapy."
29668327,,"Assessment of Humoral, Innate, and T-Cell Immune Responses to Adeno-Associated Virus Vectors.",2019,Hum Gene Ther Methods,10.1089/hgtb.2018.038,"['Roberto Calcedo', 'Jessica A Chichester', 'James M Wilson']","['AAV', 'T-cell response', 'binding antibodies', 'cytokines', 'innate immune response', 'neutralizing antibodies']","Adeno-associated virus (AAV)-based gene therapy is being applied to treat a wide array of diseases. Preexisting host immune responses to AAV and immune responses elicited by AAV vector administration remain a problem that needs to be further studied. Here we present a series of protocols to assess immune responses before and after AAV vector administration that are applicable to multiple animal models and phase 1 clinical trials. More specifically, they may be use to evaluate (1) the humoral immune response, through levels of AAV-neutralizing and binding antibodies; (2) the innate immune response, through the acute induction of inflammatory cytokines; and (3) the T-cell immune response, through the activation of transgene- and vector-specific CD8+ and CD4+ T cells."
31533389,,[Comparative study on infection rate of different adeno-associated virus for knee joint cartilage in mice].,2019,Zhongguo Gu Shang,10.3969/j.issn.1003-0034.2019.08.015,"['Jia-Ming Hu', 'Quan Chen', 'Jin-Yi Zhou', 'Jin-Ting Wu', 'Huan Yu', 'Fang-da Fu', 'Hong-Feng Ruan', 'Lu-Wei Xiao', 'Cheng-Liang Wu', 'Pei-Jian Tong']","[' Adenoviruses ', ' Chondrocytes ', ' Injection ', ' Knee joint ', ' Serum ']",To explore infection rate of different adeno-associated virus (AAV) on knee joint cartilage in mice and to find a good gene editing tool for mice chondrocytes of knee joint.
29204900,PMC5778157,Molecular design for recombinant adeno-associated virus (rAAV) vector production.,2017,Appl Microbiol Biotechnol,10.1007/s00253-017-8670-1,"['Juan Jose Aponte-Ubillus', 'Daniel Barajas', 'Joseph Peltier', 'Cameron Bardliving', 'Parviz Shamlou', 'Daniel Gold']","['Adeno-associated virus', 'Bioprocessing', 'Gene therapy', 'Vector production']","Recombinant adeno-associated virus (rAAV) vectors are increasingly popular tools for gene therapy applications. Their non-pathogenic status, low inflammatory potential, availability of viral serotypes with different tissue tropisms, and prospective long-lasting gene expression are important attributes that make rAAVs safe and efficient therapeutic options. Over the last three decades, several groups have engineered recombinant AAV-producing platforms, yielding high titers of transducing vector particles. Current specific productivity yields from different platforms range from 10"
30017876,PMC6094394,Ancestral Adeno-Associated Virus Vector Delivery of Opsins to Spiral Ganglion Neurons: Implications for Optogenetic Cochlear Implants.,2018,Mol Ther,10.1016/j.ymthe.2018.05.023,"['Maria J Duarte', 'Vivek V Kanumuri', 'Lukas D Landegger', 'Osama Tarabichi', 'Sumi Sinha', 'Xiankai Meng', 'Ariel Edward Hight', 'Elliott D Kozin', 'Konstantina M Stankovic', 'M Christian Brown', 'Daniel J Lee']","['Anc80L65', 'ancestral adeno-associated virus', 'cochlear implant', 'optical stimulation', 'optogenetics', 'spiral ganglion neurons', 'synthetic AAV']","Optogenetics is a transformative technology based on light-sensitive microbial proteins, known as opsins, that enable precise modulation of neuronal activity with pulsed radiant energy. Optogenetics has been proposed as a means to improve auditory implant outcomes by reducing channel interaction and increasing electrode density, but the introduction of opsins into cochlear spiral ganglion neurons (SGNs) in vivo has been challenging. Here we test opsin delivery using a synthetically developed ancestral adeno-associated virus (AAV) vector called Anc80L65. Wild-type C57BL/6 mouse pups were injected via the round window of cochlea with Anc80L65 carrying opsin Chronos under the control of a CAG promoter. Following an incubation of 6-22 weeks, pulsed blue light was delivered to cochlear SGNs via a cochleosotomy approach and flexible optical fiber. Optically evoked auditory brainstem responses (oABRs) and multiunit activity in inferior colliculus (IC) were observed. Post-experiment cochlear histology demonstrated opsin expression in SGNs (mean = 74%), with an even distribution of opsin along the cochlear basal/apical gradient. This study is the first to describe robust SGN transduction, opsin expression, and optically evoked auditory electrophysiology in neonatal mice. Ultimately, this work may provide the basis for a new generation of cochlear implant based on light."
32575696,PMC7354436,Adeno-Associated Virus (AAV) Capsid Stability and Liposome Remodeling During Endo/Lysosomal pH Trafficking.,2020,Viruses,10.3390/v12060668,"['Bridget Lins-Austin', 'Saajan Patel', 'Mario Mietzsch', 'Dewey Brooke', 'Antonette Bennett', 'Balasubramanian Venkatakrishnan', 'Kim Van Vliet', 'Adam N Smith', 'Joanna R Long', 'Robert McKenna', 'Mark Potter', 'Barry Byrne', 'Sanford L Boye', 'Brian Bothner', 'Regine Heilbronn', 'Mavis Agbandje-McKenna']","['AAV', 'PLA2', 'capsid', 'infectivity', 'liposomes', 'thermostability', 'trafficking']","Adeno-associated viruses (AAVs) are small, non-pathogenic ssDNA viruses being used as therapeutic gene delivery vectors for the treatment of a variety of monogenic diseases. An obstacle to successful gene delivery is inefficient capsid trafficking through the endo/lysosomal pathway. This study aimed to characterize the AAV capsid stability and dynamics associated with this process for a select number of AAV serotypes, AAV1, AAV2, AAV5, and AAV8, at pHs representative of the early and late endosome, and the lysosome (6.0, 5.5, and 4.0, respectively). All AAV serotypes displayed thermal melt temperatures that varied with pH. The stability of AAV1, AAV2, and AAV8 increased in response to acidic conditions and then decreased at pH 4.0. In contrast, AAV5 demonstrated a consistent decrease in thermostability in response to acidification. Negative-stain EM visualization of liposomes in the presence of capsids at pH 5.5 or when heat shocked showed induced remodeling consistent with the externalization of the PLA"
31017018,PMC6703245,Safe and Sustained Expression of Human Iduronidase After Intrathecal Administration of Adeno-Associated Virus Serotype 9 in Infant Rhesus Monkeys.,2019,Hum Gene Ther,10.1089/hum.2019.012,"['Juliette Hordeaux', 'Christian Hinderer', 'Elizabeth L Buza', 'Jean-Pierre Louboutin', 'Tahsin Jahan', 'Peter Bell', 'Jessica A Chichester', 'Alice F Tarantal', 'James M Wilson']","['AAV9', 'MPS I', 'infant', 'intrathecal', 'rhesus monkey']","Many neuropathic diseases cause early, irreversible neurologic deterioration, which warrants therapeutic intervention during the first months of life. In the case of mucopolysaccharidosis type I, a recessive lysosomal storage disorder that results from a deficiency of the lysosomal enzyme α-l-iduronidase (IDUA), one of the most promising treatment approaches is to restore enzyme expression through gene therapy. Specifically, administering pantropic adeno-associated virus (AAV) encoding IDUA into the cerebrospinal fluid (CSF) via suboccipital administration has demonstrated remarkable efficacy in large animals. Preclinical safety studies conducted in adult nonhuman primates supported a positive risk-benefit profile of the procedure while highlighting potential subclinical toxicity to primary sensory neurons located in the dorsal root ganglia (DRG). This study investigated the long-term performance of intrathecal cervical AAV serotype 9 gene transfer of human IDUA administered to 1-month-old rhesus monkeys ("
31642343,PMC6919284,Rational Engineering and Preclinical Evaluation of Neddylation and SUMOylation Site Modified Adeno-Associated Virus Vectors in Murine Models of Hemophilia B and Leber Congenital Amaurosis.,2019,Hum Gene Ther,10.1089/hum.2019.164,"['Shubham Maurya', 'Bertin Mary', 'Giridhara R Jayandharan']","['AAV', 'Neddylation', 'SUMOylation', 'capsid', 'hemophilia', 'rational engineering', 'retinal degeneration']",Synthetic engineering of viral vectors such as adeno-associated virus (AAV) is crucial to overcome host transduction barriers observed during clinical gene therapy. We reasoned that exploring the role of cellular ubiquitin-like modifiers (UBLs) such as Neddylation or SUMOylation during AAV transduction could be beneficial. Using a combination of 
22383640,,Construction and packaging of herpes simplex virus/adeno-associated virus (HSV/AAV) Hybrid amplicon vectors.,2012,Cold Spring Harb Protoc,10.1101/pdb.prot068114,"['Okay Saydam', 'Daniel L Glauser', 'Cornel Fraefel']",[],"Herpes simplex virus type 1 (HSV-1)-based amplicon vectors conserve most properties of the parental virus: broad host range, the ability to transduce dividing and nondiving cells, and a large transgene capacity. This permits incorporation of genomic sequences as well as cDNA, large transcriptional regulatory sequences for cell-specific expression, multiple transgene cassettes, or genetic elements from other viruses. Hybrid vectors use elements from HSV-1 that allow replication and packaging of large-vector DNA into highly infectious particles, and elements from other viruses that confer genetic stability to vector DNA in the transduced cell. For example, adeno-associated virus (AAV) has the unique ability to integrate its genome into a specific site on human chromosome 19. The viral rep gene and the inverted terminal repeats (ITRs) that flank the AAV genome are sufficient for this process. However, AAV-based vectors have a very small transgene capacity and do not conventionally contain the rep gene to support site-specific genomic integration. HSV/AAV hybrid vectors contain both HSV-1 replication and packaging functions and the AAV rep gene and a transgene cassette flanked by the AAV ITRs. This combines the large transgene capacity of HSV-1 with the capability of site-specific genomic transgene integration and long-term transgene expression of AAV. This protocol describes the preparation of HSV/AAV hybrid vectors using a replication-competent/conditional, packaging-defective HSV-1 genome cloned as a bacterial artificial chromosome (BAC) to provide helper functions for vector replication and packaging. The advantages and limitations of such vectors compared to standard HSV-1 amplicon vectors are also discussed."
24678652,,Developing immunologically inert adeno-associated virus (AAV) vectors for gene therapy: possibilities and limitations.,2015,Curr Pharm Biotechnol,10.2174/1389201015666140327141710,"['Ruchita S Selot', 'Sangeetha Hareendran', 'Giridhara R Jayandharan']",[],"Gene therapy has become a clinical reality as demonstrated by remarkable benefits seen in Phase I/II clinical trials for hemophilia B, lipoprotein lipase deficiency and Leber's congenital amarousis. The choice of, and the improved understanding in vector characteristics have contributed significantly to this success. The adeno-associated virus (AAV) vectors used in these trials have been long known to be relatively safe and efficacious. However, certain factors, most notably host immunity to the vector, prevent their widespread use. In patients who have pre-existing antibodies to AAV, these vectors will be rapidly cleared. Administration of a relatively high initial dose of vector to achieve and sustain a higher margin of therapeutic benefit is limited by concerns of vector dose-dependent T cell response. Frequent vector administration necessitated by the non-integrating nature of the virus is difficult due to the variable, yet significant host immunological memory. Thus generation of AAV vectors that are immunologically inert is pivotal for the long-term success with this promising vector system. Several strategies, that aim targeted disruption of antigenic sites or those that chemically modify the vectors have been proposed for host immune evasion. While these approaches have been successful in the pre-clinical model systems, this continues to be a field of intense experimentation and constant improvisation due to limited information available on vector immunology or data from human studies. This review forms a comprehensive report on current strategies available to generate immunologically inert AAV vectors and their potential in mediating longterm gene transfer. "
29907232,,Intramuscular E-selectin/adeno-associated virus gene therapy promotes wound healing in an ischemic mouse model.,2018,J Surg Res,10.1016/j.jss.2018.02.061,"['Punam P Parikh', 'Roberta M Lassance-Soares', 'Hongwei Shao', 'Manuela M Regueiro', 'Yan Li', 'Zhao-Jun Liu', 'Omaida C Velazquez']","['Gene therapy', 'Limb ischemia', 'Wound healing']",Poor wound healing in critical limb ischemia (CLI) is attributed to impaired neovascularization and reperfusion. Optimizing the ischemic wound with adhesion molecules that enhance stem cell homing may revolutionize treatment. The purpose of this study is to test the efficacy of adhesion molecule E-selectin on wound healing in an ischemic mouse wound.
26027561,,Generation of Targeted Adeno-Associated Virus (AAV) Vectors for Human Gene Therapy.,2016,Curr Pharm Des,10.2174/1381612821666150531171653,"['Yarong Liu', 'Natnaree Siriwon', 'Jennifer A Rohrs', 'Pin Wang']",[],"Adeno-associated virus (AAV) vectors are promising human gene delivery vehicles due to their ability to establish long-term gene expression in a wide variety of target tissues; however, the broad native viral tropism raises concerns over the feasibility and safety of their systemic administration. To overcome this issue, much effort has been made to redirect AAVs toward specific tissues. This review presents several design strategies that have been applied to generate AAVs that target specific tissues and cells while inhibiting the transduction of non-target tissues. Multiple methods of vector capsid engineering have shown promise in vitro, including indirect targeting by adaptor systems and direct targeting by the insertion of antibodies or receptor-specific small peptide motifs. Other strategies, including creating mosaic or chimeric capsids and directed evolution, have also been used to successfully retarget AAV vectors. This research will further expand the clinical applications of AAV vectors by enhancing the control over tissue-specific gene delivery. "
25408402,,Genome engineering using Adeno-Associated Virus (AAV).,2015,Methods Mol Biol,10.1007/978-1-4939-1862-1_5,"['Rob Howes', 'Christine Schofield']",[],"The ability to edit the genome of cell lines has provided valuable insights into biological processes and the contribution of specific mutations to disease biology. These techniques fall into two categories based on the DNA repair mechanism that is used to incorporate the genetic change. Nuclease-based technologies, such as Zinc-Finger Nucleases, TALENS, and Crispr/Cas9, rely on non-homologous end-joining (NHEJ) and homology directed repair (HDR) to generate a range of genetic modifications. Adeno-Associated Virus (AAV) utilizes homologous recombination to generate precise and predictable genetic modifications directly at the target locus. AAV has been used to create over 500 human isogenic cell lines comprising a wide range of genetic alterations from gene knockouts, insertions of point mutations, indels, epitope tags, and reporter genes. Here we describe the generation and use of AAV gene targeting vectors and viruses to create targeted isogenic cell lines. "
28648139,,Mutagenic Analysis of an Adeno-Associated Virus Variant Capable of Simultaneously Promoting Immune Resistance and Robust Gene Delivery.,2017,Hum Gene Ther,10.1089/hum.2017.034,"['Yoojin Kim', 'Eunmi Kim', 'Seokmin Oh', 'Ye-Eun Yoon', 'Jae-Hyung Jang']","['adeno-associated virus', 'cancer gene therapy', 'gene delivery', 'immune resistance', 'neutralizing antibody']","In addition to the ability to boost gene delivery efficiency in many therapeutically relevant cells, the capability of circumventing neutralizing antibody (NAb) inactivation is a key prerequisite that gene carriers must fulfill for their extensive applications as therapeutic agents in many gene therapy trials, especially for cancer treatments. This study revealed that a genetically engineered adeno-associated virus (AAV) variant, AAVr3.45, inherently possesses dual beneficial properties as a gene carrier: (i) efficiently delivering therapeutic genes to many clinically valuable cells (e.g., stem or cancer cells) and (ii) effectively bypassing immunoglobulin (IgG) neutralization. Detailed interpretation of the structural features of AAVr3.45, which was previously engineered from AAV2, demonstrated that the LATQVGQKTA peptide at the heparan sulfate proteoglycan binding domain, especially the presence of cationic lysine on the peptide, served as a key motif for dramatically enhancing its gene delivery capabilities, ultimately broadening its tropisms for many cancer cell lines. Furthermore, the substitution of valine on the AAV2 capsid at the amino acid 719 site to methionine functioned as a coordinator for promoting viral resistance against IgG inactivation. The NAb-resistant characteristics of AAVr3.45 were possibly associated with the LATQVGQKTA sequence itself, indicating that its synergistic cooperation with the point mutation (V719M) is required for maximizing its ability to evade NAb inactivation. The potential of AAVr3.45 as a cancer gene therapy agent was confirmed by provoking apoptosis in breast adenocarcinoma by efficiently delivering a pro-apoptotic gene, BIM (Bcl-2-like protein 11), under high titers of human IgG. Thus, the superior aspects of the NAb-resistant AAVr3.45 as a potential therapeutic agent for systemic injection approaches, especially for cancer gene therapy, were highlighted in this study."
28490211,PMC5488260,Adeno-Associated Virus Vectors and Stem Cells: Friends or Foes?,2018,Hum Gene Ther,10.1089/hum.2017.038,"['Nolan Brown', 'Liujiang Song', 'Nageswara R Kollu', 'Matthew L Hirsch']","['AAV vectors', 'ITR', 'gene therapy', 'stem cell', 'stem cell therapy']","The infusion of healthy stem cells into a patient-termed ""stem-cell therapy""-has shown great promise for the treatment of genetic and non-genetic diseases, including mucopolysaccharidosis type 1, Parkinson's disease, multiple sclerosis, numerous immunodeficiency disorders, and aplastic anemia. Stem cells for cell therapy can be collected from the patient (autologous) or collected from another ""healthy"" individual (allogeneic). The use of allogenic stem cells is accompanied with the potentially fatal risk that the transplanted donor T cells will reject the patient's cells-a process termed ""graft-versus-host disease."" Therefore, the use of autologous stem cells is preferred, at least from the immunological perspective. However, an obvious drawback is that inherently as ""self,"" they contain the disease mutation. As such, autologous cells for use in cell therapies often require genetic ""correction"" (i.e., gene addition or editing) prior to cell infusion and therefore the requirement for some form of nucleic acid delivery, which sets the stage for the AAV controversy discussed herein. Despite being the most clinically applied gene delivery context to date, unlike other more concerning integrating and non-integrating vectors such as retroviruses and adenovirus, those based on adeno-associated virus (AAV) have not been employed in the clinic. Furthermore, published data regarding AAV vector transduction of stem cells are inconsistent in regards to vector transduction efficiency, while the pendulum swings far in the other direction with demonstrations of AAV vector-induced toxicity in undifferentiated cells. The variation present in the literature examining the transduction efficiency of AAV vectors in stem cells may be due to numerous factors, including inconsistencies in stem-cell collection, cell culture, vector preparation, and/or transduction conditions. This review summarizes the controversy surrounding AAV vector transduction of stem cells, hopefully setting the stage for future elucidation and eventual therapeutic applications."
31639391,,Intrinsic Differential Scanning Fluorimetry for Fast and Easy Identification of Adeno-Associated Virus Serotypes.,2019,J Pharm Sci,10.1016/j.xphs.2019.10.031,"['Ruth Rieser', 'Magalie Penaud-Budloo', 'Mohammed Bouzelha', 'Axel Rossi', 'Tim Menzen', 'Martin Biel', 'Hildegard Büning', 'Eduard Ayuso', 'Gerhard Winter', 'Stylianos Michalakis']","['AAV vector', 'adeno-associated virus', 'capsid thermal stability', 'high-throughput technology', 'intrinsic fluorescence', 'melting temperature']","Recombinant adeno-associated virus (AAV) vectors have evolved as the most promising technology for gene therapy due to their good safety profile, high transduction efficacy, and long-term gene expression in non-dividing cells. AAV-based gene therapy holds great promise for treating genetic disorders like inherited blindness, muscular atrophy, or bleeding disorders. Multiple naturally occurring and engineered AAV serotypes exist, which differ in capsid sequence and as a consequence in cellular tropism. Individual AAV capsids differ in thermal stability and have a characteristic melting temperature (T"
31835440,PMC6950324,Chimeric Capsid Proteins Impact Transduction Efficiency of Haploid Adeno-Associated Virus Vectors.,2019,Viruses,10.3390/v11121138,"['Zheng Chai', 'Xintao Zhang', 'Amanda Lee Dobbins', 'Ellie Azure Frost', 'R Jude Samulski', 'Chengwen Li']","['AAV', 'enhanced transduction', 'gene therapy', 'haploid vector']","Our previous studies have demonstrated that haploid AAV vectors made from capsids of two different serotypes induced high transduction and prevented serotype-specific antibody binding. In this study, we explored the transduction efficiency of several haploid viruses, which were made from the VP1/VP2 of one serotype and VP3 of another compatible serotype. After systemic injection of 2 × 10"
26884266,,Transduction Profile of the Marmoset Central Nervous System Using Adeno-Associated Virus Serotype 9 Vectors.,2016,Mol Neurobiol,10.1007/s12035-016-9777-6,"['Yasunori Matsuzaki', 'Ayumu Konno', 'Ryo Mukai', 'Fumiaki Honda', 'Masafumi Hirato', 'Yuhei Yoshimoto', 'Hirokazu Hirai']","['Adeno-associated virus serotype 9 vector', 'Cerebellum', 'Common marmoset', 'Gene transfer', 'Spinal cord', 'Stereology']","The common marmoset is a small New World primate that has attracted remarkable attention as a potential experimental animal link between rodents and humans. Adeno-associated virus (AAV) vector-mediated expression of a disease-causing gene or a potential therapeutic gene in the brain may allow the construction of a marmoset model of a brain disorder or an exploration of the possibility of gene therapy. To gain more insights into AAV vector-mediated transduction profiles in the marmoset central nervous system (CNS), we delivered AAV serotype 9 (AAV9) vectors expressing GFP to the cisterna magna or the cerebellar cortex. Intracisternally injected AAV9 vectors expanded in the CNS according to the cerebrospinal fluid (CSF) flow, by retrograde transport through neuronal axons or via intermediary transcytosis, resulting in diffuse and global transduction within the CNS. In contrast, cerebellar parenchymal injection intensely transduced a more limited area, including the cerebellar cortex and cerebellar afferents, such as neurons of the pontine nuclei, vestibular nucleus and inferior olivary nucleus. In the spinal cord, both administration routes resulted in labeling of the dorsal column and spinocerebellar tracts, presumably by retrograde transport from the medulla oblongata and cerebellum, respectively. Motor neurons and dorsal root ganglia were also transduced, possibly by diffusion of the vector down the subarachnoid space along the cord. Thus, these two administration routes led to distinct transduction patterns in the marmoset CNS, which could be utilized to generate different disease animal models and to deliver therapeutic genes for the treatment of diseases affecting distinct brain areas."
32750536,,Characterization of Adeno-Associated Virus Capsid Proteins Using Hydrophilic Interaction Chromatography Coupled with Mass Spectrometry.,2020,J Pharm Biomed Anal,10.1016/j.jpba.2020.113481,"['Anita P Liu', 'Shailin K Patel', 'Tao Xing', 'Yuetian Yan', 'Shunhai Wang', 'Ning Li']","['AAV serotypes', 'Adeno-Associated Virus', 'HILIC-MS', 'PTMs', 'capsid proteins', 'hydrophilic interaction chromatography']","To support adeno-associated virus (AAV)-based gene therapy development, characterization of the three capsid viral proteins (VP; VP1/VP2/VP3) from recombinant AAV can offer insights on capsid identity, heterogeneity, and product and process consistency. Intact protein mass analysis is a rapid, reliable, and sensitive method to confirm AAV serotypes based on accurate mass measurement of the constituent capsid proteins. Compared to commonly applied reversed-phase liquid chromatography (RPLC) methods, we demonstrated that, using a wide-pore amide-bonded column, hydrophilic interaction chromatography (HILIC) could achieve improved separation of VPs from a variety of AAV serotypes using a generic method prior to MS detection. Moreover, HILIC-based separation was shown to be particularly sensitive in detecting capsid protein variants resulting from different post-translational modifications (PTMs) (e.g. phosphorylation and oxidation) and protein backbone clippings, making it ideally suited for capsid heterogeneity characterization. To overcome the challenges associated with low protein concentrations of AAV samples, as well as the trifluoroacetic acid (TFA)-induced ion suppression during HILIC-MS analysis, different strategies were implemented to improve method sensitivity, including increasing the HILIC column loading and the application of a desolvation gas modification device. Finally, we demonstrated that this integrated HILIC-FLR-MS method can be generically applied to characterize a variety of AAV serotype samples at low concentrations without any sample treatment to achieve unambiguous serotype identification, stoichiometry assessment, and PTM characterization."
32114218,PMC7080211,Membrane fusion FerA domains enhance adeno-associated virus vector transduction.,2020,Biomaterials,10.1016/j.biomaterials.2020.119906,"['Xintao Zhang', 'Bui Anthony', 'Zheng Chai', 'Amanda Lee Dobbins', 'Roger Bryan Sutton', 'Chengwen Li']","['Adeno-associated virus vector', 'FerA domain', 'Intramuscular injection', 'Systemic administration', 'Transduction', 'hFIX']","The recombinant adeno-associated virus (rAAV) vector has been successfully employed in clinical trials for patients with blindness and bleeding diseases as well as neuromuscular disorders. To date, it remains a major challenge to achieve higher transduction efficiency with a lower dose of rAAV vector. Our previous studies have demonstrated that serum proteins are able to directly interact with AAV virions for transduction enhancement. Herein, we explored the effect of the FerA domains, which are derived from ferlin proteins and possess membrane-fusion activity, on AAV transduction. Our results show that FerA domains from dysferlin, myoferlin, and otoferlin proteins are able to directly interact with AAV vectors and enhance AAV transduction in vitro and in mice through either intravenous or intramuscular injections. The enhanced AAV transduction induced by human/mouse FerA domains is achieved in various cell lines and in mice regardless of AAV serotypes. Mechanism studies demonstrated that the FerA domains could effectively enhance the ability of AAV vectors to bind to target cells and cross the vascular barrier. Additionally, FerA domains slow down the blood clearance of AAV. Systemic administration of AAV8/hFIX-FerA complex induced approximate 4-fold more human coagulation factor IX expression and improved hemostasis in hemophilia B mice than that of AAV8/hFIX. Collectively, we show, for the first time, that multiple FerA domains could be tethered on the AAV capsid and enhance widespread tissue distribution in an AAV serotypes-independent manner. This approach therefore holds a promise for future clinical application."
