PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
30548045,,CRISPR/Cas-based genome engineering in natural product discovery.,2020,Nat Prod Rep,10.1039/c8np00089a,"['Yaojun Tong', 'Tilmann Weber', 'Sang Yup Lee']",[],"Covering: up to February, 2018 This review briefly introduces and summarizes current knowledge about the Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR)/CRISPR-associated (Cas) - CRISPR/Cas system and how it was engineered to become one of the most important and versatile genome editing techniques that are currently revolutionizing the whole field of molecular biology. It aims to highlight and discuss the applications and remaining challenges of CRISPR/Cas (mainly focusing on CRISPR/SpCas9)-based genome editing in natural product discovery. The organisms covered include bacteria such as Streptomyces, Corynebacteria, and Myxobacteria; filamentous fungi such as Aspergillus, Beauveria, and Ganoderma; microalgae; and some plants. As closing remarks, the prospects of using CRISPR/Cas in natural product discovery will be discussed."
25249466,PMC4197590,Efficient homologous recombination-mediated genome engineering in zebrafish using TALE nucleases.,2014,Development,10.1242/dev.108019,"['Jimann Shin', 'Jiakun Chen', 'Lilianna Solnica-Krezel']","['Genome engineering', 'Homologous recombination', 'Knock-in', 'TALEN', 'gfap', 'sox2']","Custom-designed nucleases afford a powerful reverse genetic tool for direct gene disruption and genome modification in vivo. Among various applications of the nucleases, homologous recombination (HR)-mediated genome editing is particularly useful for inserting heterologous DNA fragments, such as GFP, into a specific genomic locus in a sequence-specific fashion. However, precise HR-mediated genome editing is still technically challenging in zebrafish. Here, we establish a GFP reporter system for measuring the frequency of HR events in live zebrafish embryos. By co-injecting a TALE nuclease and GFP reporter targeting constructs with homology arms of different size, we defined the length of homology arms that increases the recombination efficiency. In addition, we found that the configuration of the targeting construct can be a crucial parameter in determining the efficiency of HR-mediated genome engineering. Implementing these modifications improved the efficiency of zebrafish knock-in generation, with over 10% of the injected F0 animals transmitting gene-targeting events through their germline. We generated two HR-mediated insertion alleles of sox2 and gfap loci that express either superfolder GFP (sfGFP) or tandem dimeric Tomato (tdTomato) in a spatiotemporal pattern that mirrors the endogenous loci. This efficient strategy provides new opportunities not only to monitor expression of endogenous genes and proteins and follow specific cell types in vivo, but it also paves the way for other sophisticated genetic manipulations of the zebrafish genome."
27599850,PMC5077632,Applications of CRISPR Genome Engineering in Cell Biology.,2016,Trends Cell Biol,10.1016/j.tcb.2016.08.004,"['Fangyuan Wang', 'Lei S Qi']","['CRISPR/Cas9', 'CRISPRi/a', 'cell biology', 'gene editing', 'gene regulation']","Recent advances in genome engineering are starting a revolution in biological research and translational applications. The clustered regularly interspaced short palindromic repeats (CRISPR)-associated RNA-guided endonuclease CRISPR associated protein 9 (Cas9) and its variants enable diverse manipulations of genome function. In this review, we describe the development of Cas9 tools for a variety of applications in cell biology research, including the study of functional genomics, the creation of transgenic animal models, and genomic imaging. Novel genome engineering methods offer a new avenue to understand the causality between the genome and phenotype, thus promising a fuller understanding of cell biology."
29173169,,CRISPR/Cas9 Gene Editing: From Basic Mechanisms to Improved Strategies for Enhanced Genome Engineering In Vivo.,2019,Curr Gene Ther,10.2174/1566523217666171122094629,"['Jayme Salsman', 'Jean-Yves Masson', 'Alexandre Orthwein', 'Graham Dellaire']","['CRISPR-Cas9', 'DNA repair', 'Gene editing', 'Homologous recombination', 'Non-homologous end-joining']","Targeted genome editing using the CRISPR/Cas9 technology is becoming a major area of research due to its high potential for the treatment of genetic diseases. Our understanding of this approach has expanded in recent years yet several new challenges have presented themselves as we explore the boundaries of this exciting new technology. Chief among these is improving the efficiency but also the preciseness of genome editing. The efficacy of CRISPR/Cas9 technology relies in part on the use of one of the major DNA repair pathways, Homologous recombination (HR), which is primarily active in S and G2 phases of the cell cycle. Problematically, the HR potential is highly variable from cell type to cell type and most of the cells of interest to be targeted in vivo for precise genome editing are in a quiescent state."
24115666,,[Transcription activator-like effectors(TALEs)based genome engineering].,2014,Dongwuxue Yanjiu,,"['Mei-Wei Zhao', 'Cheng-Li Duan', 'Jiang Liu']","['Double-strand break', 'Genome editing', 'Homologous recombination', 'Non-homologous end joining', 'TALEs', 'Transcriptional modulation']","Systematic reverse-engineering of functional genome architecture requires precise modifications of gene sequences and transcription levels. The development and application of transcription activator-like effectors(TALEs) has created a wealth of genome engineering possibilities. TALEs are a class of naturally occurring DNA-binding proteins found in the plant pathogen Xanthomonas species. The DNA-binding domain of each TALE typically consists of tandem 34-amino acid repeat modules rearranged according to a simple cipher to target new DNA sequences. Customized TALEs can be used for a wide variety of genome engineering applications, including transcriptional modulation and genome editing. Such ""genome engineering"" has now been established in human cells and a number of model organisms, thus opening the door to better understanding gene function in model organisms, improving traits in crop plants and treating human genetic disorders. "
30777520,,Genome Engineering for Stem Cell Transplantation.,2019,Exp Clin Transplant,10.6002/ect.MESOT2018.L34,['Hassan Argani'],[],"To avoid the ethical issues of embryonic stem cells, genome engineering has focused on inducible pluripotent stem cells, which can develop into all 3 germ layers. The ability to detect methylation patterns in these cells allows research into pluripotency markers. The recently developed CRISPR system has allowed widespread application of genome engineering techniques. The CRISPR-Cas9 system, a potent system for genome editing, can be used for gene knockout or knock-in genome manipulations through substitution of a target genetic sequence with a desired donor sequence. Two types of genome engineering can be initiated: homologous or nonhomologous DNA repair by the Cas9 nuclease. Delivery of the CRISPR-Cas9 and target donor vectors in human pluripotent stem cells can be accomplished via viral and nonviral delivery methods. Nonviral delivery includes lipid-mediated transfection and electroporation. It has become the most common and efficient in vitro delivery method for human pluripotent stem cells. The CRISPR-Cas9 system can be combined with inducible pluripotent stem cells to generate single or multiple gene knockouts, correct mutations, or insert reporter transgenes. Knockouts can also be utilized to investigate epigenetic roles and targets, such as investigation of DNA methylation. CRISPR could be combined with human pluripotent stem cells to explore genetic determinants of lineage choice, differentiation, and stem cell fate, allowing investigators to study how various genes or noncoding elements contribute to specific processes and pathways. The CRISPR-Cas9 system can also be used to create null or nucleasedead Cas9, which has no enzymatic activity but has been utilized through fusion with other functional protein domains. In conclusion, RNA-guided genome targeting will have broad implications for synthetic biology, direct perturbation of gene networks, and targeted ex vivo and in vivo gene therapy."
30155817,,Directed Evolution of Targeted Recombinases for Genome Engineering.,2019,Methods Mol Biol,10.1007/978-1-4939-8799-3_7,['Shannon J Sirk'],"['Directed evolution', 'Genetic engineering', 'Genome editing', 'Protein engineering', 'Rational design', 'Recombinase', 'Site-specific genomic modification', 'Targeted integration']","Over the past several years, genome engineering has become an established component of basic research endeavors, and is emerging as a vital element of clinical research applications. Site-specific recombinases are one of the several tools that can facilitate genome modification by catalyzing rearrangements between specific DNA targets. Of particular interest are the small serine recombinases, which are modular in both form and function. This unique structure permits replacement of the native DNA-binding domain with designer targeting modules such as zinc fingers, TALEs, or catalytically inactivated Cas9, enabling modification of investigator-defined genomic loci. Importantly, the catalytic domain of these enzymes also contributes to target specificity, and can be reprogrammed to recognize custom sequences for genomic targeting. Here we describe the steps required to construct, select, and validate hybrid recombinase catalytic domains for targeted genome engineering."
27834122,,Metabolic Engineering for Probiotics and their Genome-Wide Expression Profiling.,2018,Curr Protein Pept Sci,10.2174/1389203718666161111130157,"['Ruby Yadav', 'Puneet K Singh', 'Pratyoosh Shukla']","['Probiotic', 'fluxomics', 'genome profiling.', 'metabolic engineering', 'metabolic pathways', 'transcriptomics']","Probiotic supplements in food industry have attracted a lot of attention and shown a remarkable growth in this field. Metabolic engineering (ME) approaches enable understanding their mechanism of action and increases possibility of designing probiotic strains with desired functions. Probiotic microorganisms generally referred as industrially important lactic acid bacteria (LAB) which are involved in fermenting dairy products, food, beverages and produces lactic acid as final product. A number of illustrations of metabolic engineering approaches in industrial probiotic bacteria have been described in this review including transcriptomic studies of Lactobacillus reuteri and improvement in exopolysaccharide (EPS) biosynthesis yield in Lactobacillus casei LC2W. This review summaries various metabolic engineering approaches for exploring metabolic pathways. These approaches enable evaluation of cellular metabolic state and effective editing of microbial genome or introduction of novel enzymes to redirect the carbon fluxes. In addition, various system biology tools such as in silico design commonly used for improving strain performance is also discussed. Finally, we discuss the integration of metabolic engineering and genome profiling which offers a new way to explore metabolic interactions, fluxomics and probiogenomics using probiotic bacteria like Bifidobacterium spp and Lactobacillus spp."
30421239,,Genome-Scale ,2019,Methods Mol Biol,10.1007/978-1-4939-8757-3_19,"['David Ando', 'Héctor García Martín']","['-Omics data', 'Engineering biology', 'Flux analysis', 'Predictive biology', 'Two-scale 13C metabolic flux analysis']","Synthetic biology is a rapidly developing field that pursues the application of engineering principles and development approaches to biological engineering. Synthetic biology is poised to change the way biology is practiced, and has important practical applications: for example, building genetically engineered organisms to produce biofuels, medicines, and other chemicals. Traditionally, synthetic biology has focused on manipulating a few genes (e.g., in a single pathway or genetic circuit), but its combination with systems biology holds the promise of creating new cellular architectures and constructing complex biological systems from the ground up. Enabling this merge of synthetic and systems biology will require greater predictive capability for modeling the behavior of cellular systems, and more comprehensive data sets for building and calibrating these models. The so-called ""-omics"" data sets can now be generated via high throughput techniques in the form of genomic, proteomic, transcriptomic, and metabolomic information on the engineered biological system. Of particular interest with respect to the engineering of microbes capable of producing biofuels and other chemicals economically and at scale are metabolomic datasets, and their insights into intracellular metabolic fluxes. Metabolic fluxes provide a rapid and easy to understand picture of how carbon and energy flow throughout the cell. Here, we present a detailed guide to performing metabolic flux analysis and modeling using the open source JBEI Quantitative Metabolic Modeling (jQMM) library. This library allows the user to transform metabolomics data in the form of isotope labeling data from a "
28280211,PMC5427500,Reliable CRISPR/Cas9 Genome Engineering in ,2017,G3 (Bethesda),10.1534/g3.117.040824,"['Sonia El Mouridi', 'Claire Lecroisey', 'Philippe Tardy', 'Marine Mercier', 'Alice Leclercq-Blondel', 'Nora Zariohi', 'Thomas Boulin']","['CRISPR/Cas9 genome engineering', 'Caenorhabditis elegans', 'coconversion', 'dpy-10', 'mScarlet']",CRISPR/Cas9 genome engineering strategies allow the directed modification of the 
31740839,,Harnessing type I CRISPR-Cas systems for genome engineering in human cells.,2019,Nat Biotechnol,10.1038/s41587-019-0310-0,"['Peter Cameron', 'Mary M Coons', 'Sanne E Klompe', 'Alexandra M Lied', 'Stephen C Smith', 'Bastien Vidal', 'Paul D Donohoue', 'Tomer Rotstein', 'Bryan W Kohrs', 'David B Nyer', 'Rachel Kennedy', 'Lynda M Banh', 'Carolyn Williams', 'Mckenzi S Toh', 'Matthew J Irby', 'Leslie S Edwards', 'Chun-Han Lin', 'Arthur L G Owen', 'Tim Künne', 'John van der Oost', 'Stan J J Brouns', 'Euan M Slorach', 'Chris K Fuller', 'Scott Gradia', 'Steven B Kanner', 'Andrew P May', 'Samuel H Sternberg']",[],Type I CRISPR-Cas systems are the most abundant adaptive immune systems in bacteria and archaea
25575024,,Next-generation genome-scale models for metabolic engineering.,2015,Curr Opin Biotechnol,10.1016/j.copbio.2014.12.016,"['Zachary A King', 'Colton J Lloyd', 'Adam M Feist', 'Bernhard O Palsson']",[],"Constraint-based reconstruction and analysis (COBRA) methods have become widely used tools for metabolic engineering in both academic and industrial laboratories. By employing a genome-scale in silico representation of the metabolic network of a host organism, COBRA methods can be used to predict optimal genetic modifications that improve the rate and yield of chemical production. A new generation of COBRA models and methods is now being developed--encompassing many biological processes and simulation strategies-and next-generation models enable new types of predictions. Here, three key examples of applying COBRA methods to strain optimization are presented and discussed. Then, an outlook is provided on the next generation of COBRA models and the new types of predictions they will enable for systems metabolic engineering."
30809237,PMC6379297,Plant Genome Engineering for Targeted Improvement of Crop Traits.,2019,Front Plant Sci,10.3389/fpls.2019.00114,"['Khalid E M Sedeek', 'Ahmed Mahas', 'Magdy Mahfouz']","['CRISPR/Cas systems', 'climate change', 'crop improvement', 'food security', 'genome editing', 'genome engineering', 'synthetic biology']","To improve food security, plant biology research aims to improve crop yield and tolerance to biotic and abiotic stress, as well as increasing the nutrient contents of food. Conventional breeding systems have allowed breeders to produce improved varieties of many crops; for example, hybrid grain crops show dramatic improvements in yield. However, many challenges remain and emerging technologies have the potential to address many of these challenges. For example, site-specific nucleases such as TALENs and CRISPR/Cas systems, which enable high-efficiency genome engineering across eukaryotic species, have revolutionized biological research and its applications in crop plants. These nucleases have been used in diverse plant species to generate a wide variety of site-specific genome modifications through strategies that include targeted mutagenesis and editing for various agricultural biotechnology applications. Moreover, CRISPR/Cas genome-wide screens make it possible to discover novel traits, expand the range of traits, and accelerate trait development in target crops that are key for food security. Here, we discuss the development and use of various site-specific nuclease systems for different plant genome-engineering applications. We highlight the existing opportunities to harness these technologies for targeted improvement of traits to enhance crop productivity and resilience to climate change. These cutting-edge genome-editing technologies are thus poised to reshape the future of agriculture and food security."
27366893,PMC4932911,CRISPR-Cas9-Guided Genome Engineering in C. elegans.,2016,Curr Protoc Mol Biol,10.1002/cpmb.7,"['Hyun-Min Kim', 'Monica P Colaiácovo']","['C. elegans', 'CRISPR', 'CRISPR-Cas', 'Cas9', 'genome editing', 'genome engineering']","The CRISPR (clustered regularly interspaced short palindromic repeats)-Cas (CRISPR-associated) system is successfully being used for efficient and targeted genome editing in various organisms, including the nematode C. elegans. Recent studies have developed various CRISPR-Cas9 approaches to enhance genome engineering via two major DNA double-strand break repair pathways: non-homologous end joining and homologous recombination. Here we describe a protocol for Cas9-mediated C. elegans genome editing together with single guide RNA (sgRNA) and repair template cloning, as well as injection methods required for delivering Cas9, sgRNAs, and repair template DNA into the C. elegans germline. © 2016 by John Wiley & Sons, Inc."
27159246,,Multiplexed Targeted Genome Engineering Using a Universal Nuclease-Assisted Vector Integration System.,2016,ACS Synth Biol,10.1021/acssynbio.6b00056,"['Alexander Brown', 'Wendy S Woods', 'Pablo Perez-Pinera']","['CRISPR', 'DNA recombination', 'TALEN', 'gene editing', 'genome engineering', 'synthetic biology', 'targeted genome integration']","Engineered nucleases are capable of efficiently modifying complex genomes through introduction of targeted double-strand breaks. However, mammalian genome engineering remains limited by low efficiency of heterologous DNA integration at target sites, which is typically performed through homologous recombination, a complex, ineffective and costly process. In this study, we developed a multiplexable and universal nuclease-assisted vector integration system for rapid generation of gene knock outs using selection that does not require customized targeting vectors, thereby minimizing the cost and time frame needed for gene editing. Importantly, this system is capable of remodeling native mammalian genomes through integration of DNA, up to 50 kb, enabling rapid generation and screening of multigene knockouts from a single transfection. These results support that nuclease assisted vector integration is a robust tool for genome-scale gene editing that will facilitate diverse applications in synthetic biology and gene therapy."
32232367,PMC7192602,Rapid and assured genetic engineering methods applied to Acinetobacter baylyi ADP1 genome streamlining.,2020,Nucleic Acids Res,10.1093/nar/gkaa204,"['Gabriel A Suárez', 'Kyle R Dugan', 'Brian A Renda', 'Sean P Leonard', 'Lakshmi Suryateja Gangavarapu', 'Jeffrey E Barrick']",[],"One goal of synthetic biology is to improve the efficiency and predictability of living cells by removing extraneous genes from their genomes. We demonstrate improved methods for engineering the genome of the metabolically versatile and naturally transformable bacterium Acinetobacter baylyi ADP1 and apply them to a genome streamlining project. In Golden Transformation, linear DNA fragments constructed by Golden Gate Assembly are directly added to cells to create targeted deletions, edits, or additions to the chromosome. We tested the dispensability of 55 regions of the ADP1 chromosome using Golden Transformation. The 18 successful multiple-gene deletions ranged in size from 21 to 183 kb and collectively accounted for 23.4% of its genome. The success of each multiple-gene deletion attempt could only be partially predicted on the basis of an existing collection of viable ADP1 single-gene deletion strains and a new transposon insertion sequencing (Tn-Seq) dataset that we generated. We further show that ADP1's native CRISPR/Cas locus is active and can be retargeted using Golden Transformation. We reprogrammed it to create a CRISPR-Lock, which validates that a gene has been successfully removed from the chromosome and prevents it from being reacquired. These methods can be used together to implement combinatorial routes to further genome streamlining and for more rapid and assured metabolic engineering of this versatile chassis organism."
25759050,,[Application and potential of genome engineering by artificial enzymes].,2016,Yakugaku Zasshi,10.1248/yakushi.14-00240-5,['Wataru Nomura'],[],"Artificial zinc finger proteins (ZFPs) consist of Cys2-His2-type modules composed of approximately 30 amino acids that adopt a ββα structure and coordinate a zinc ion. ZFPs recognizing specific DNA target sequences can substitute for the binding domains of various DNA-modifying enzymes to create designer nucleases, recombinases, and methylases with programmable sequence specificity. Enzymatic genome editing and modification can be applied to many fields of basic research and medicine. The recent development of new platforms using transcription activator-like effector (TALE) proteins or the clustered regularly interspaced short palindromic repeats/CRISPR-associated protein (CRISPR/Cas) system has expanded the range of possibilities for genome-editing technologies. These technologies empower investigators with the ability to efficiently knockout or regulate the functions of genes of interest. In this review, we discuss historical advancements in artificial ZFP applications and important issues that may influence the future of genome editing and engineering technologies. The development of artificial ZFPs has greatly increased the feasibility of manipulating endogenous gene functions through transcriptional control and gene modification. Advances in the ZFP, TALE, and CRISPR/Cas platforms have paved the way for the next generation of genome engineering approaches. Perspectives for the future of genome engineering are also discussed, including applications of targeting specific genomic alleles and studies in synthetic biology."
26884157,PMC4780621,A highly precise and portable genome engineering method allows comparison of mutational effects across bacterial species.,2016,Proc Natl Acad Sci U S A,10.1073/pnas.1520040113,"['Ákos Nyerges', 'Bálint Csörgő', 'István Nagy', 'Balázs Bálint', 'Péter Bihari', 'Viktória Lázár', 'Gábor Apjok', 'Kinga Umenhoffer', 'Balázs Bogos', 'György Pósfai', 'Csaba Pál']","['genome engineering', 'methyl-directed mismatch repair', 'off-target effects', 'recombineering', 'synthetic biology']","Currently available tools for multiplex bacterial genome engineering are optimized for a few laboratory model strains, demand extensive prior modification of the host strain, and lead to the accumulation of numerous off-target modifications. Building on prior development of multiplex automated genome engineering (MAGE), our work addresses these problems in a single framework. Using a dominant-negative mutant protein of the methyl-directed mismatch repair (MMR) system, we achieved a transient suppression of DNA repair in Escherichia coli, which is necessary for efficient oligonucleotide integration. By integrating all necessary components into a broad-host vector, we developed a new workflow we term pORTMAGE. It allows efficient modification of multiple loci, without any observable off-target mutagenesis and prior modification of the host genome. Because of the conserved nature of the bacterial MMR system, pORTMAGE simultaneously allows genome editing and mutant library generation in other biotechnologically and clinically relevant bacterial species. Finally, we applied pORTMAGE to study a set of antibiotic resistance-conferring mutations in Salmonella enterica and E. coli. Despite over 100 million y of divergence between the two species, mutational effects remained generally conserved. In sum, a single transformation of a pORTMAGE plasmid allows bacterial species of interest to become an efficient host for genome engineering. These advances pave the way toward biotechnological and therapeutic applications. Finally, pORTMAGE allows systematic comparison of mutational effects and epistasis across a wide range of bacterial species. "
28928148,PMC5651731,Genome-wide engineering of an infectious clone of herpes simplex virus type 1 using synthetic genomics assembly methods.,2017,Proc Natl Acad Sci U S A,10.1073/pnas.1700534114,"['Lauren M Oldfield', 'Peter Grzesik', 'Alexander A Voorhies', 'Nina Alperovich', 'Derek MacMath', 'Claudia D Najera', 'Diya Sabrina Chandra', 'Sanjana Prasad', 'Vladimir N Noskov', 'Michael G Montague', 'Robert M Friedman', 'Prashant J Desai', 'Sanjay Vashee']","['genome-wide engineering', 'herpes simplex virus type 1', 'herpesvirus', 'synthetic genomics', 'tegument genes']","Here, we present a transformational approach to genome engineering of herpes simplex virus type 1 (HSV-1), which has a large DNA genome, using synthetic genomics tools. We believe this method will enable more rapid and complex modifications of HSV-1 and other large DNA viruses than previous technologies, facilitating many useful applications. Yeast transformation-associated recombination was used to clone 11 fragments comprising the HSV-1 strain KOS 152 kb genome. Using overlapping sequences between the adjacent pieces, we assembled the fragments into a complete virus genome in yeast, transferred it into an "
29740109,PMC5940919,Locus specific engineering of tandem DNA repeats in the genome of Saccharomyces cerevisiae using CRISPR/Cas9 and overlapping oligonucleotides.,2018,Sci Rep,10.1038/s41598-018-25508-3,"['Astrid Lancrey', 'Alexandra Joubert', 'Jean-Baptiste Boulé']",[],"DNA repeats constitute a large part of genomes of multicellular eucaryotes. For a longtime considered as junk DNA, their role in genome organization and tuning of gene expression is being increasingly documented. Synthetic biology has so far largely ignored DNA repeats as regulatory elements to manipulate functions in engineered genomes. The yeast Saccharomyces cerevisiae has been a workhorse of synthetic biology, owing to its genetic tractability. Here we demonstrate the ability to synthetize, in a simple manner, tandem DNA repeats of various size by Cas9-assisted oligonucleotide in vivo assembly in this organism. We show that long tandem DNA repeats of several kilobases can be assembled in one step for different monomer size and G/C content. The combinatorial nature of the approach allows exploring a wide variety of design for building synthetic tandem repeated DNA directly at a given locus in the Saccharomyces cerevisiae genome. This approach provides a simple way to incorporate tandem DNA repeat in synthetic genome designs to implement regulatory functions."
29604353,,Genome engineering of Clostridium difficile using the CRISPR-Cas9 system.,2018,Clin Microbiol Infect,10.1016/j.cmi.2018.03.026,"['S Wang', 'W Hong', 'S Dong', 'Z-T Zhang', 'J Zhang', 'L Wang', 'Y Wang']","['CRISPR-Cas9', 'Clostridium difficile', 'Clostridium difficile infection (CDI)', 'Genome engineering', 'Infectious disease', 'PpFbFPm', 'Sporulation', 'spo0A']",Clostridium difficile is a notorious pathogenic species that can cause severe gastrointestinal infections in humans and animals. C. difficile infection (CDI) results in thousands of deaths worldwide every year. The elucidation of related mechanisms of CDI and exploration of potential therapeutic strategies are largely delayed due to the lack of efficient genetic engineering tools for C. difficile strains.
28887050,PMC5657581,Genome Engineering for Personalized Arthritis Therapeutics.,2017,Trends Mol Med,10.1016/j.molmed.2017.08.002,"['Shaunak S Adkar', 'Jonathan M Brunger', 'Vincent P Willard', 'Chia-Lung Wu', 'Charles A Gersbach', 'Farshid Guilak']","['Arthritis', 'GWAS', 'autoimmune', 'drug screening', 'genome engineering', 'iPSC', 'inflammation']","Arthritis represents a family of complex joint pathologies responsible for the majority of musculoskeletal conditions. Nearly all diseases within this family, including osteoarthritis, rheumatoid arthritis, and juvenile idiopathic arthritis, are chronic conditions with few or no disease-modifying therapeutics available. Advances in genome engineering technology, most recently with CRISPR-Cas9, have revolutionized our ability to interrogate and validate genetic and epigenetic elements associated with chronic diseases such as arthritis. These technologies, together with cell reprogramming methods, including the use of induced pluripotent stem cells, provide a platform for human disease modeling. We summarize new evidence from genome-wide association studies and genomics that substantiates a genetic basis for arthritis pathogenesis. We also review the potential contributions of genome engineering in the development of new arthritis therapeutics."
27483984,PMC4971470,Manipulating the Biosynthesis of Bioactive Compound Alkaloids for Next-Generation Metabolic Engineering in Opium Poppy Using CRISPR-Cas 9 Genome Editing Technology.,2016,Sci Rep,10.1038/srep30910,"['Yagiz Alagoz', 'Tugba Gurkok', 'Baohong Zhang', 'Turgay Unver']",[],"Clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated9 (Cas9) endonuclease system is a powerful RNA-guided genome editing tool. CRISPR/Cas9 has been well studied in model plant species for targeted genome editing. However, few studies have been reported on plant species without whole genome sequence information. Currently, no study has been performed to manipulate metabolic pathways using CRISPR/Cas9. In this study, the type II CRISPR/SpCas9 system was used to knock out, via nonhomologous end-joining genome repair, the 4'OMT2 in opium poppy (Papaver somniferum L.), a gene which regulates the biosythesis of benzylisoquinoline alkaloids (BIAs). For sgRNA transcription, viral-based TRV and synthetic binary plasmids were designed and delivered into plant cells with a Cas9 encoding-synthetic vector by Agrobacterium-mediated transformation. InDels formed by CRISPR/Cas9 were detected by sequence analysis. Our results showed that the biosynthesis of BIAs (e.g. morphine, thebaine) was significantly reduced in the transgenic plants suggesting that 4'OMT2 was efficiently knocked-out by our CRISPR-Cas9 genome editing approach. In addition, a novel uncharacterized alkaloid was observed only in CRISPR/Cas9 edited plants. Thus, the applicabilitiy of the CRISPR/Cas9 system was demonstrated for the first time for medicinal aromatic plants by sgRNAs transcribed from both synthetic and viral vectors to regulate BIA metabolism and biosynthesis."
28752194,PMC5569148,From engineering to editing the rat genome.,2017,Mamm Genome,10.1007/s00335-017-9705-8,"['Stephen Meek', 'Tomoji Mashimo', 'Tom Burdon']",[],"Since its domestication over 100 years ago, the laboratory rat has been the preferred experimental animal in many areas of biomedical research (Lindsey and Baker The laboratory rat. Academic, New York, pp 1-52, 2006). Its physiology, size, genetics, reproductive cycle, cognitive and behavioural characteristics have made it a particularly useful animal model for studying many human disorders and diseases. Indeed, through selective breeding programmes numerous strains have been derived that are now the mainstay of research on hypertension, obesity and neurobiology (Okamoto and Aoki Jpn Circ J 27:282-293, 1963; Zucker and Zucker J Hered 52(6):275-278, 1961). Despite this wealth of genetic and phenotypic diversity, the ability to manipulate and interrogate the genetic basis of existing phenotypes in rat strains and the methodology to generate new rat models has lagged significantly behind the advances made with its close cousin, the laboratory mouse. However, recent technical developments in stem cell biology and genetic engineering have again brought the rat to the forefront of biomedical studies and enabled researchers to exploit the increasingly accessible wealth of genome sequence information. In this review, we will describe how a breakthrough in understanding the molecular basis of self-renewal of the pluripotent founder cells of the mammalian embryo, embryonic stem (ES) cells, enabled the derivation of rat ES cells and their application in transgenesis. We will also describe the remarkable progress that has been made in the development of gene editing enzymes that enable the generation of transgenic rats directly through targeted genetic modifications in the genomes of zygotes. The simplicity, efficiency and cost-effectiveness of the CRISPR/Cas gene editing system, in particular, mean that the ability to engineer the rat genome is no longer a limiting factor. The selection of suitable targets and gene modifications will now become a priority: a challenge where ES culture and gene editing technologies can play complementary roles in generating accurate bespoke rat models for studying biological processes and modelling human disease."
29457193,,Genome shuffling and ribosome engineering of Streptomyces virginiae for improved virginiamycin production.,2018,Bioprocess Biosyst Eng,10.1007/s00449-018-1906-3,"['Qian-Qian Tong', 'Yue-Hui Zhou', 'Xiang-Song Chen', 'Jin-Yong Wu', 'Ping Wei', 'Li-Xia Yuan', 'Jian-Ming Yao']","['Genome shuffling', 'High-throughput', 'Ribosome engineering', 'Streptomyces virginiae', 'Streptomycin', 'Virginiamycin']","The production of virginiamycin (VGM) from Streptomyces virginiae was improved by genome shuffling and ribosome engineering companied with a high-throughput screening method integrating deep-well cultivation and the cylinder-plate detecting. First, a novel high-throughput method was developed to rapidly screen large numbers of VGM-producing mutants. Then, the starting population of genome shuffling was obtained through ultraviolet (UV) and microwave mutagenesis, and four mutants with higher productivity of VGM were selected for genome shuffling. Next, the parent protoplasts were inactivated by UV and heat when a fusant probability was about 98%. Streptomycin resistance was used as an evolutionary pressure to extend positive effects on VGM synthesis. Finally, after five rounds of genome shuffling, a genetically stable strain G5-103 was obtained and characterized to be able to yield 251 mg/L VGM, which was 3.1- and 11.6-fold higher than that of the mutant strain UV 1150 and the wild-type strain, respectively."
28250269,,Inhibition of CRISPR/Cas9-Mediated Genome Engineering by a Type I Interferon-Induced Reduction in Guide RNA Expression.,2017,Biol Pharm Bull,10.1248/bpb.b16-00700,"['Mitsuhiro Machitani', 'Fuminori Sakurai', 'Keisaku Wakabayashi', 'Kosuke Nakatani', 'Kazuo Takayama', 'Masashi Tachibana', 'Hiroyuki Mizuguchi']",[],"Clustered regularly interspaced short palindromic repeat (CRISPR)/Cas9-mediated genome engineering technology is a powerful tool for generation of cells and animals with engineered mutations in their genomes. In order to introduce the CRISPR/Cas9 system into target cells, nonviral and viral vectors are often used; however, such vectors trigger innate immune responses associated with production of type I interferons (IFNs). We have recently demonstrated that type I IFNs inhibit short-hairpin RNA-mediated gene silencing, which led us to hypothesize that type I IFNs may also inhibit CRISPR/Cas9-mediated genome mutagenesis. Here we investigated this hypothesis. A single-strand annealing assay using a reporter plasmid demonstrated that CRISPR/Cas9-mediated cleavage efficiencies of the target double-stranded DNA were significantly reduced by IFNα. A mismatch recognition nuclease-dependent genotyping assay also demonstrated that IFNα reduced insertion or deletion (indel) mutation levels by approximately half. Treatment with IFNα did not alter Cas9 protein expression levels, whereas the copy numbers of guide RNA (gRNA) were significantly reduced by IFNα stimulation. These results indicate that type I IFNs significantly reduce gRNA expression levels following introduction of the CRISPR/Cas9 system in the cells, leading to a reduction in the efficiencies of CRISPR/Cas9-mediated genome mutagenesis. Our findings provide important clues for the achievement of efficient genome engineering using the CRISPR/Cas9 system."
